ID,ORDER_TS,STATUSID,PROVINCEID,CITYID
212,2022-01-01T00:00:00Z,2,1,3
213,2022-01-01T00:00:00Z,2,1,3
214,2022-01-01T00:00:00Z,2,1,3
215,2022-01-01T00:00:00Z,2,1,3
216,2022-01-01T00:00:00Z,2,1,3
217,2022-01-01T00:00:00Z,2,1,3
218,2022-01-01T00:00:00Z,2,1,3
219,2022-01-01T00:00:00Z,2,1,3
220,2022-01-01T00:00:00Z,2,1,3
221,2022-01-01T00:00:00Z,2,1,3
222,2022-01-01T00:00:00Z,2,1,3
223,2022-01-01T00:00:00Z,2,1,3
224,2022-01-01T00:00:00Z,2,1,3
225,2022-01-01T00:00:00Z,2,1,3
226,2022-01-01T00:00:00Z,2,1,3
227,2022-01-01T00:00:00Z,2,1,3
228,2022-01-01T00:00:00Z,2,1,3
229,2022-01-01T00:00:00Z,2,1,3
230,2022-01-01T00:00:00Z,2,1,3
231,2022-01-01T00:00:00Z,2,1,3
232,2022-01-01T00:00:00Z,2,1,3
233,2022-01-01T00:00:00Z,2,1,3
234,2022-01-01T00:00:00Z,2,1,3
235,2022-01-01T00:00:00Z,2,1,3
236,2022-01-01T00:00:00Z,2,1,3
237,2022-01-01T00:00:00Z,2,1,3
238,2022-01-01T00:00:00Z,2,1,3
239,2022-01-01T00:00:00Z,2,1,3
240,2022-01-01T00:00:00Z,2,1,3
241,2022-01-01T00:00:00Z,2,1,3
242,2022-01-01T00:00:00Z,2,1,3
243,2022-01-01T00:00:00Z,2,1,3
244,2022-01-01T00:00:00Z,2,1,3
245,2022-01-01T00:00:00Z,2,1,3
246,2022-01-01T00:00:00Z,2,1,3
247,2022-01-01T00:00:00Z,2,1,3
248,2022-01-01T00:00:00Z,2,1,3
249,2022-01-01T00:00:00Z,2,1,3
250,2022-01-01T00:00:00Z,2,1,3
251,2022-01-01T00:00:00Z,2,1,3
252,2022-01-01T00:00:00Z,2,1,3
253,2022-01-01T00:00:00Z,2,1,3
254,2022-01-01T00:00:00Z,2,1,3
255,2022-01-01T00:00:00Z,2,1,3
256,2022-01-01T00:00:00Z,2,1,3
257,2022-01-01T00:00:00Z,2,1,3
258,2022-01-01T00:00:00Z,2,1,3
259,2022-01-01T00:00:00Z,2,1,3
260,2022-01-01T00:00:00Z,2,1,3
261,2022-01-01T00:00:00Z,2,1,3
262,2022-01-01T00:00:00Z,2,1,3
263,2022-01-01T00:00:00Z,2,1,3
264,2022-01-01T00:00:00Z,2,1,3
265,2022-01-01T00:00:00Z,2,1,3
266,2022-01-01T00:00:00Z,2,1,3
267,2022-01-01T00:00:00Z,2,1,3
268,2022-01-01T00:00:00Z,2,1,3
269,2022-01-01T00:00:00Z,2,1,3
270,2022-01-01T00:00:00Z,2,1,3
271,2022-01-01T00:00:00Z,2,1,3
272,2022-01-01T00:00:00Z,2,1,3
273,2022-01-01T00:00:00Z,2,1,3
274,2022-01-01T00:00:00Z,2,1,3
275,2022-01-01T00:00:00Z,2,1,3
276,2022-01-01T00:00:00Z,2,1,3
277,2022-01-01T00:00:00Z,2,1,3
278,2022-01-01T00:00:00Z,2,1,3
279,2022-01-01T00:00:00Z,2,1,3
280,2022-01-01T00:00:00Z,2,1,3
281,2022-01-01T00:00:00Z,2,1,3
282,2022-01-01T00:00:00Z,2,1,3
283,2022-01-01T00:00:00Z,2,1,4
284,2022-01-01T00:00:00Z,2,1,4
285,2022-01-01T00:00:00Z,2,1,4
286,2022-01-01T00:00:00Z,2,1,4
287,2022-01-01T00:00:00Z,2,1,4
288,2022-01-01T00:00:00Z,2,1,4
289,2022-01-01T00:00:00Z,2,1,4
290,2022-01-01T00:00:00Z,2,1,4
291,2022-01-01T00:00:00Z,2,1,4
292,2022-01-01T00:00:00Z,2,1,4
293,2022-01-01T00:00:00Z,2,1,4
294,2022-01-01T00:00:00Z,2,1,4
295,2022-01-01T00:00:00Z,2,1,4
296,2022-01-01T00:00:00Z,2,1,4
297,2022-01-01T00:00:00Z,2,1,4
298,2022-01-01T00:00:00Z,2,1,4
299,2022-01-01T00:00:00Z,2,1,4
300,2022-01-01T00:00:00Z,2,1,4
301,2022-01-01T00:00:00Z,2,1,4
302,2022-01-01T00:00:00Z,2,1,4
303,2022-01-01T00:00:00Z,2,1,4
304,2022-01-01T00:00:00Z,2,1,4
305,2022-01-01T00:00:00Z,2,1,4
306,2022-01-01T00:00:00Z,2,1,4
307,2022-01-01T00:00:00Z,2,1,4
308,2022-01-01T00:00:00Z,2,1,4
309,2022-01-01T00:00:00Z,2,1,4
310,2022-01-01T00:00:00Z,2,1,4
311,2022-01-01T00:00:00Z,2,1,4
312,2022-01-01T00:00:00Z,2,1,4
313,2022-01-01T00:00:00Z,2,1,4
314,2022-01-01T00:00:00Z,2,1,4
315,2022-01-01T00:00:00Z,2,1,4
316,2022-01-01T00:00:00Z,2,1,4
317,2022-01-01T00:00:00Z,2,1,4
318,2022-01-01T00:00:00Z,2,1,4
319,2022-01-01T00:00:00Z,2,1,4
320,2022-01-01T00:00:00Z,2,1,4
321,2022-01-01T00:00:00Z,2,1,4
322,2022-01-01T00:00:00Z,2,1,4
323,2022-01-01T00:00:00Z,2,1,4
324,2022-01-01T00:00:00Z,2,1,4
325,2022-01-01T00:00:00Z,2,1,4
326,2022-01-01T00:00:00Z,2,1,4
327,2022-01-01T00:00:00Z,2,1,4
328,2022-01-01T00:00:00Z,2,1,4
329,2022-01-01T00:00:00Z,2,1,4
330,2022-01-01T00:00:00Z,2,1,4
331,2022-01-01T00:00:00Z,2,1,4
332,2022-01-01T00:00:00Z,2,1,4
333,2022-01-01T00:00:00Z,2,1,4
334,2022-01-01T00:00:00Z,2,1,4
335,2022-01-01T00:00:00Z,2,1,4
336,2022-01-01T00:00:00Z,2,1,4
337,2022-01-01T00:00:00Z,2,1,4
338,2022-01-01T00:00:00Z,2,1,4
339,2022-01-01T00:00:00Z,2,1,4
340,2022-01-01T00:00:00Z,2,1,4
341,2022-01-01T00:00:00Z,2,1,4
342,2022-01-01T00:00:00Z,2,1,4
343,2022-01-01T00:00:00Z,2,1,4
344,2022-01-01T00:00:00Z,2,1,4
345,2022-01-01T00:00:00Z,2,1,4
346,2022-01-01T00:00:00Z,2,1,4
347,2022-01-01T00:00:00Z,2,1,4
348,2022-01-01T00:00:00Z,2,1,4
349,2022-01-01T00:00:00Z,2,1,4
350,2022-01-01T00:00:00Z,2,1,4
351,2022-01-01T00:00:00Z,2,1,4
352,2022-01-01T00:00:00Z,2,1,4
353,2022-01-01T00:00:00Z,2,1,4
354,2022-01-01T00:00:00Z,2,1,4
355,2022-01-01T00:00:00Z,2,1,4
356,2022-01-01T00:00:00Z,2,1,4
357,2022-01-01T00:00:00Z,2,1,4
358,2022-01-01T00:00:00Z,2,1,5
359,2022-01-01T00:00:00Z,2,1,5
360,2022-01-01T00:00:00Z,2,1,5
361,2022-01-01T00:00:00Z,2,1,5
362,2022-01-01T00:00:00Z,2,1,5
363,2022-01-01T00:00:00Z,2,1,5
364,2022-01-01T00:00:00Z,2,1,5
365,2022-01-01T00:00:00Z,2,1,5
366,2022-01-01T00:00:00Z,2,1,5
367,2022-01-01T00:00:00Z,2,1,5
368,2022-01-01T00:00:00Z,2,1,5
369,2022-01-01T00:00:00Z,2,1,5
370,2022-01-01T00:00:00Z,2,1,5
371,2022-01-01T00:00:00Z,2,1,5
372,2022-01-01T00:00:00Z,2,1,5
373,2022-01-01T00:00:00Z,2,1,5
374,2022-01-01T00:00:00Z,2,1,5
375,2022-01-01T00:00:00Z,2,1,5
376,2022-01-01T00:00:00Z,2,1,5
377,2022-01-01T00:00:00Z,2,1,5
378,2022-01-01T00:00:00Z,2,1,5
379,2022-01-01T00:00:00Z,2,1,5
380,2022-01-01T00:00:00Z,2,1,5
381,2022-01-01T00:00:00Z,2,1,5
382,2022-01-01T00:00:00Z,2,1,5
383,2022-01-01T00:00:00Z,2,1,5
384,2022-01-01T00:00:00Z,2,1,5
385,2022-01-01T00:00:00Z,2,1,5
386,2022-01-01T00:00:00Z,2,1,5
387,2022-01-01T00:00:00Z,2,1,5
388,2022-01-01T00:00:00Z,2,1,5
389,2022-01-01T00:00:00Z,2,1,5
390,2022-01-01T00:00:00Z,2,1,5
391,2022-01-01T00:00:00Z,2,1,5
392,2022-01-01T00:00:00Z,2,1,5
393,2022-01-01T00:00:00Z,2,1,5
394,2022-01-01T00:00:00Z,2,1,5
395,2022-01-01T00:00:00Z,2,1,5
396,2022-01-01T00:00:00Z,2,1,5
397,2022-01-01T00:00:00Z,2,1,5
398,2022-01-01T00:00:00Z,2,1,5
399,2022-01-01T00:00:00Z,2,1,5
400,2022-01-01T00:00:00Z,2,1,5
401,2022-01-01T00:00:00Z,2,1,5
402,2022-01-01T00:00:00Z,2,1,5
403,2022-01-01T00:00:00Z,2,1,5
404,2022-01-01T00:00:00Z,2,1,5
405,2022-01-01T00:00:00Z,2,1,5
406,2022-01-01T00:00:00Z,2,1,5
407,2022-01-01T00:00:00Z,2,1,5
408,2022-01-01T00:00:00Z,2,1,5
409,2022-01-01T00:00:00Z,2,1,5
410,2022-01-01T00:00:00Z,2,1,5
411,2022-01-01T00:00:00Z,2,1,5
412,2022-01-01T00:00:00Z,2,1,5
413,2022-01-01T00:00:00Z,2,1,5
414,2022-01-01T00:00:00Z,2,1,5
415,2022-01-01T00:00:00Z,2,1,5
416,2022-01-01T00:00:00Z,2,1,5
417,2022-01-01T00:00:00Z,2,1,5
418,2022-01-01T00:00:00Z,2,1,5
419,2022-01-01T00:00:00Z,2,1,5
420,2022-01-01T00:00:00Z,2,1,5
421,2022-01-01T00:00:00Z,2,1,5
422,2022-01-01T00:00:00Z,2,1,5
423,2022-01-01T00:00:00Z,2,1,5
424,2022-01-01T00:00:00Z,2,1,5
425,2022-01-01T00:00:00Z,2,1,5
426,2022-01-01T00:00:00Z,2,1,5
427,2022-01-01T00:00:00Z,2,1,5
428,2022-01-01T00:00:00Z,2,1,5
429,2022-01-01T00:00:00Z,2,1,5
430,2022-01-01T00:00:00Z,2,1,5
431,2022-01-01T00:00:00Z,2,1,5
432,2022-01-01T00:00:00Z,2,1,5
433,2022-01-01T00:00:00Z,2,1,6
434,2022-01-01T00:00:00Z,2,1,6
435,2022-01-01T00:00:00Z,2,1,6
436,2022-01-01T00:00:00Z,2,1,6
437,2022-01-01T00:00:00Z,2,1,6
438,2022-01-01T00:00:00Z,2,1,6
439,2022-01-01T00:00:00Z,2,1,6
440,2022-01-01T00:00:00Z,2,1,6
441,2022-01-01T00:00:00Z,2,1,6
442,2022-01-01T00:00:00Z,2,1,6
443,2022-01-01T00:00:00Z,2,1,6
444,2022-01-01T00:00:00Z,2,1,6
445,2022-01-01T00:00:00Z,2,1,6
446,2022-01-01T00:00:00Z,2,1,6
447,2022-01-01T00:00:00Z,2,1,6
448,2022-01-01T00:00:00Z,2,1,6
449,2022-01-01T00:00:00Z,2,1,6
450,2022-01-01T00:00:00Z,2,1,6
451,2022-01-01T00:00:00Z,2,1,6
452,2022-01-01T00:00:00Z,2,1,6
453,2022-01-01T00:00:00Z,2,1,6
454,2022-01-01T00:00:00Z,2,1,6
455,2022-01-01T00:00:00Z,2,1,6
456,2022-01-01T00:00:00Z,2,1,6
457,2022-01-01T00:00:00Z,2,1,6
458,2022-01-01T00:00:00Z,2,1,6
459,2022-01-01T00:00:00Z,2,1,6
460,2022-01-01T00:00:00Z,2,1,6
461,2022-01-01T00:00:00Z,2,1,6
462,2022-01-01T00:00:00Z,2,1,6
463,2022-01-01T00:00:00Z,2,1,6
464,2022-01-01T00:00:00Z,2,1,6
465,2022-01-01T00:00:00Z,2,1,6
466,2022-01-01T00:00:00Z,2,1,6
467,2022-01-01T00:00:00Z,2,1,6
468,2022-01-01T00:00:00Z,2,1,6
469,2022-01-01T00:00:00Z,2,1,6
470,2022-01-01T00:00:00Z,2,1,6
471,2022-01-01T00:00:00Z,2,1,6
472,2022-01-01T00:00:00Z,2,1,6
473,2022-01-01T00:00:00Z,2,1,6
474,2022-01-01T00:00:00Z,2,1,6
475,2022-01-01T00:00:00Z,2,1,6
476,2022-01-01T00:00:00Z,2,1,6
477,2022-01-01T00:00:00Z,2,1,6
478,2022-01-01T00:00:00Z,2,1,6
479,2022-01-01T00:00:00Z,2,1,6
480,2022-01-01T00:00:00Z,2,1,6
481,2022-01-01T00:00:00Z,2,1,6
482,2022-01-01T00:00:00Z,2,1,6
483,2022-01-01T00:00:00Z,2,1,6
484,2022-01-01T00:00:00Z,2,1,6
485,2022-01-01T00:00:00Z,2,1,6
486,2022-01-01T00:00:00Z,2,1,6
487,2022-01-01T00:00:00Z,2,1,6
488,2022-01-01T00:00:00Z,2,1,6
489,2022-01-01T00:00:00Z,2,1,6
490,2022-01-01T00:00:00Z,2,1,6
491,2022-01-01T00:00:00Z,2,1,6
492,2022-01-01T00:00:00Z,2,1,6
493,2022-01-01T00:00:00Z,2,1,6
494,2022-01-01T00:00:00Z,2,1,6
495,2022-01-01T00:00:00Z,2,1,6
496,2022-01-01T00:00:00Z,2,1,6
497,2022-01-01T00:00:00Z,2,1,6
498,2022-01-01T00:00:00Z,2,1,6
499,2022-01-01T00:00:00Z,2,1,6
500,2022-01-01T00:00:00Z,2,1,6
501,2022-01-01T00:00:00Z,2,1,6
502,2022-01-01T00:00:00Z,2,1,6
503,2022-01-01T00:00:00Z,2,1,6
504,2022-01-01T00:00:00Z,2,1,6
505,2022-01-01T00:00:00Z,2,1,6
506,2022-01-01T00:00:00Z,2,1,6
507,2022-01-01T00:00:00Z,2,1,6
508,2022-01-01T00:00:00Z,2,1,2
509,2022-01-01T00:00:00Z,2,1,2
510,2022-01-01T00:00:00Z,2,1,2
511,2022-01-01T00:00:00Z,2,1,2
512,2022-01-01T00:00:00Z,2,1,2
513,2022-01-01T00:00:00Z,2,1,2
514,2022-01-01T00:00:00Z,2,1,2
515,2022-01-01T00:00:00Z,2,1,2
516,2022-01-01T00:00:00Z,2,1,2
517,2022-01-01T00:00:00Z,2,1,2
518,2022-01-01T00:00:00Z,2,1,2
519,2022-01-01T00:00:00Z,2,1,2
520,2022-01-01T00:00:00Z,2,1,2
521,2022-01-01T00:00:00Z,2,1,2
522,2022-01-01T00:00:00Z,2,1,2
523,2022-01-01T00:00:00Z,2,1,2
524,2022-01-01T00:00:00Z,2,1,2
525,2022-01-01T00:00:00Z,2,1,2
526,2022-01-01T00:00:00Z,2,1,2
527,2022-01-01T00:00:00Z,2,1,2
528,2022-01-01T00:00:00Z,2,1,2
529,2022-01-01T00:00:00Z,2,1,2
530,2022-01-01T00:00:00Z,2,1,2
531,2022-01-01T00:00:00Z,2,1,2
532,2022-01-01T00:00:00Z,2,1,2
533,2022-01-01T00:00:00Z,2,1,2
534,2022-01-01T00:00:00Z,2,1,2
535,2022-01-01T00:00:00Z,2,1,2
536,2022-01-01T00:00:00Z,2,1,2
537,2022-01-01T00:00:00Z,2,1,2
538,2022-01-01T00:00:00Z,2,1,2
539,2022-01-01T00:00:00Z,2,1,2
540,2022-01-01T00:00:00Z,2,1,2
541,2022-01-01T00:00:00Z,2,1,2
542,2022-01-01T00:00:00Z,2,1,2
543,2022-01-01T00:00:00Z,2,1,2
544,2022-01-01T00:00:00Z,2,1,2
545,2022-01-01T00:00:00Z,2,1,2
546,2022-01-01T00:00:00Z,2,1,2
547,2022-01-01T00:00:00Z,2,1,2
548,2022-01-01T00:00:00Z,2,1,2
549,2022-01-01T00:00:00Z,2,1,2
550,2022-01-01T00:00:00Z,2,1,2
551,2022-01-01T00:00:00Z,2,1,2
552,2022-01-01T00:00:00Z,2,1,2
553,2022-01-01T00:00:00Z,2,1,2
554,2022-01-01T00:00:00Z,2,1,2
555,2022-01-01T00:00:00Z,2,1,2
556,2022-01-01T00:00:00Z,2,1,2
557,2022-01-01T00:00:00Z,2,1,2
558,2022-01-01T00:00:00Z,2,1,2
559,2022-01-01T00:00:00Z,2,1,2
560,2022-01-01T00:00:00Z,2,1,2
561,2022-01-01T00:00:00Z,2,1,2
562,2022-01-01T00:00:00Z,2,1,2
563,2022-01-01T00:00:00Z,2,1,2
564,2022-01-01T00:00:00Z,2,1,2
565,2022-01-01T00:00:00Z,2,1,2
566,2022-01-01T00:00:00Z,2,1,2
567,2022-01-01T00:00:00Z,2,1,2
568,2022-01-01T00:00:00Z,2,1,2
569,2022-01-01T00:00:00Z,2,1,2
570,2022-01-01T00:00:00Z,2,1,2
571,2022-01-01T00:00:00Z,2,1,2
572,2022-01-01T00:00:00Z,2,1,2
573,2022-01-01T00:00:00Z,2,1,2
574,2022-01-01T00:00:00Z,2,1,2
575,2022-01-01T00:00:00Z,2,1,2
576,2022-01-01T00:00:00Z,2,1,2
577,2022-01-01T00:00:00Z,2,1,2
578,2022-01-01T00:00:00Z,2,1,2
579,2022-01-01T00:00:00Z,2,1,2
580,2022-01-01T00:00:00Z,2,1,2
581,2022-01-01T00:00:00Z,2,1,2
582,2022-01-01T00:00:00Z,2,1,2
583,2022-01-01T00:00:00Z,2,1,2
584,2022-02-01T00:00:00Z,2,1,2
585,2022-02-01T00:00:00Z,2,1,2
586,2022-02-01T00:00:00Z,2,1,2
587,2022-02-01T00:00:00Z,2,1,2
588,2022-02-01T00:00:00Z,2,1,2
589,2022-02-01T00:00:00Z,2,1,2
590,2022-02-01T00:00:00Z,2,1,2
591,2022-02-01T00:00:00Z,2,1,2
592,2022-02-01T00:00:00Z,2,1,2
593,2022-02-01T00:00:00Z,2,1,2
594,2022-02-01T00:00:00Z,2,1,2
595,2022-02-01T00:00:00Z,2,1,2
596,2022-02-01T00:00:00Z,2,1,2
597,2022-02-01T00:00:00Z,2,1,2
598,2022-02-01T00:00:00Z,2,1,2
599,2022-02-01T00:00:00Z,2,1,2
600,2022-02-01T00:00:00Z,2,1,2
601,2022-02-01T00:00:00Z,2,1,2
602,2022-02-01T00:00:00Z,2,1,2
603,2022-02-01T00:00:00Z,2,1,2
604,2022-02-01T00:00:00Z,2,1,2
605,2022-02-01T00:00:00Z,2,1,2
606,2022-02-01T00:00:00Z,2,1,2
