"id","order_ts","statusid","provinceid","cityid"
123,2023-02-02 00:00:00.000,2,1,1
124,2023-02-02 00:00:00.000,2,1,1
125,2023-02-02 00:00:00.000,2,1,1
126,2023-02-02 00:00:00.000,2,1,1
127,2023-02-02 00:00:00.000,2,1,1
128,2023-02-02 00:00:00.000,2,1,1
129,2023-02-02 00:00:00.000,2,1,1
130,2023-02-02 00:00:00.000,2,1,1
131,2023-02-02 00:00:00.000,2,1,1
132,2023-02-02 00:00:00.000,2,1,1
133,2023-02-02 00:00:00.000,2,1,2
134,2023-02-02 00:00:00.000,2,1,2
135,2023-02-02 00:00:00.000,2,1,2
136,2023-02-02 00:00:00.000,2,1,2
137,2023-02-02 00:00:00.000,2,1,2
138,2023-02-02 00:00:00.000,2,1,2
139,2023-02-02 00:00:00.000,2,1,2
140,2023-02-02 00:00:00.000,2,1,2
141,2023-02-02 00:00:00.000,2,1,2
142,2023-02-02 00:00:00.000,2,1,2
143,2023-02-02 00:00:00.000,2,1,2
144,2023-02-02 00:00:00.000,2,1,2
145,2023-02-02 00:00:00.000,2,1,2
146,2023-02-02 00:00:00.000,2,1,2
147,2023-02-02 00:00:00.000,2,1,2
148,2023-02-02 00:00:00.000,2,1,2
149,2023-02-02 00:00:00.000,2,1,2
150,2023-02-02 00:00:00.000,2,1,2
151,2023-02-02 00:00:00.000,2,1,2
152,2023-02-02 00:00:00.000,2,1,2
153,2023-02-02 00:00:00.000,2,1,2
154,2023-02-02 00:00:00.000,2,1,2
155,2023-02-02 00:00:00.000,2,1,2
156,2023-02-02 00:00:00.000,2,1,2
157,2023-02-02 00:00:00.000,2,1,2
158,2023-02-02 00:00:00.000,2,1,2
159,2023-02-02 00:00:00.000,2,1,2
160,2023-02-02 00:00:00.000,2,1,2
161,2023-02-02 00:00:00.000,2,1,2
162,2023-02-02 00:00:00.000,2,1,2
163,2023-02-02 00:00:00.000,2,1,2
164,2023-02-02 00:00:00.000,2,1,2
165,2023-02-02 00:00:00.000,2,1,2
166,2023-02-02 00:00:00.000,2,1,2
167,2023-02-02 00:00:00.000,2,1,2
168,2023-02-02 00:00:00.000,2,1,2
169,2023-02-02 00:00:00.000,2,1,2
170,2023-02-02 00:00:00.000,2,1,2
171,2023-02-02 00:00:00.000,2,1,2
172,2023-02-02 00:00:00.000,2,1,2
173,2023-02-02 00:00:00.000,2,1,2
174,2023-02-02 00:00:00.000,2,1,2
175,2023-02-02 00:00:00.000,2,1,2
176,2023-02-02 00:00:00.000,2,1,2
177,2023-02-02 00:00:00.000,2,1,2
178,2023-02-02 00:00:00.000,2,1,2
179,2023-02-02 00:00:00.000,2,1,2
180,2023-02-02 00:00:00.000,2,1,2
181,2023-02-02 00:00:00.000,2,1,2
182,2023-02-02 00:00:00.000,2,1,2
183,2023-02-02 00:00:00.000,2,1,2
184,2023-02-02 00:00:00.000,2,1,2
185,2023-02-02 00:00:00.000,2,1,2
186,2023-02-02 00:00:00.000,2,1,2
187,2023-02-02 00:00:00.000,2,1,2
188,2023-02-02 00:00:00.000,2,1,2
189,2023-02-02 00:00:00.000,2,1,2
190,2023-02-02 00:00:00.000,2,1,2
191,2023-02-02 00:00:00.000,2,1,2
192,2023-02-02 00:00:00.000,2,1,2
193,2023-02-02 00:00:00.000,2,1,2
194,2023-02-02 00:00:00.000,2,1,2
195,2023-02-02 00:00:00.000,2,1,2
196,2023-02-02 00:00:00.000,2,1,2
197,2023-02-02 00:00:00.000,2,1,2
198,2023-02-02 00:00:00.000,2,1,2
199,2023-02-02 00:00:00.000,2,1,2
200,2023-02-02 00:00:00.000,2,1,2
201,2023-02-02 00:00:00.000,2,1,2
202,2023-02-02 00:00:00.000,2,1,2
203,2023-02-02 00:00:00.000,2,1,2
204,2023-02-02 00:00:00.000,2,1,2
205,2023-02-02 00:00:00.000,2,1,2
206,2023-02-02 00:00:00.000,2,1,2
207,2023-02-02 00:00:00.000,2,1,2
208,2023-02-02 00:00:00.000,2,1,3
209,2023-02-02 00:00:00.000,2,1,3
210,2023-02-02 00:00:00.000,2,1,3
211,2023-02-02 00:00:00.000,2,1,3
212,2023-02-02 00:00:00.000,2,1,3
213,2023-02-02 00:00:00.000,2,1,3
214,2023-02-02 00:00:00.000,2,1,3
215,2023-02-02 00:00:00.000,2,1,3
216,2023-02-02 00:00:00.000,2,1,3
217,2023-02-02 00:00:00.000,2,1,3
218,2023-02-02 00:00:00.000,2,1,3
219,2023-02-02 00:00:00.000,2,1,3
220,2023-02-02 00:00:00.000,2,1,3
221,2023-02-02 00:00:00.000,2,1,3
222,2023-02-02 00:00:00.000,2,1,3
223,2023-02-02 00:00:00.000,2,1,3
224,2023-02-02 00:00:00.000,2,1,3
225,2023-02-02 00:00:00.000,2,1,3
226,2023-02-02 00:00:00.000,2,1,3
227,2023-02-02 00:00:00.000,2,1,3
228,2023-02-02 00:00:00.000,2,1,3
229,2023-02-02 00:00:00.000,2,1,3
230,2023-02-02 00:00:00.000,2,1,3
231,2023-02-02 00:00:00.000,2,1,3
232,2023-02-02 00:00:00.000,2,1,3
233,2023-02-02 00:00:00.000,2,1,3
234,2023-02-02 00:00:00.000,2,1,3
235,2023-02-02 00:00:00.000,2,1,3
236,2023-02-02 00:00:00.000,2,1,3
237,2023-02-02 00:00:00.000,2,1,3
238,2023-02-02 00:00:00.000,2,1,3
239,2023-02-02 00:00:00.000,2,1,3
240,2023-02-02 00:00:00.000,2,1,3
241,2023-02-02 00:00:00.000,2,1,3
242,2023-02-02 00:00:00.000,2,1,3
243,2023-02-02 00:00:00.000,2,1,3
244,2023-02-02 00:00:00.000,2,1,3
245,2023-02-02 00:00:00.000,2,1,3
246,2023-02-02 00:00:00.000,2,1,3
247,2023-02-02 00:00:00.000,2,1,3
248,2023-02-02 00:00:00.000,2,1,3
249,2023-02-02 00:00:00.000,2,1,3
250,2023-02-02 00:00:00.000,2,1,3
251,2023-02-02 00:00:00.000,2,1,3
252,2023-02-02 00:00:00.000,2,1,3
253,2023-02-02 00:00:00.000,2,1,3
254,2023-02-02 00:00:00.000,2,1,3
255,2023-02-02 00:00:00.000,2,1,3
256,2023-02-02 00:00:00.000,2,1,3
257,2023-02-02 00:00:00.000,2,1,3
258,2023-02-02 00:00:00.000,2,1,3
259,2023-02-02 00:00:00.000,2,1,3
260,2023-02-02 00:00:00.000,2,1,3
261,2023-02-02 00:00:00.000,2,1,3
262,2023-02-02 00:00:00.000,2,1,3
263,2023-02-02 00:00:00.000,2,1,3
264,2023-02-02 00:00:00.000,2,1,3
265,2023-02-02 00:00:00.000,2,1,3
266,2023-02-02 00:00:00.000,2,1,3
267,2023-02-02 00:00:00.000,2,1,3
268,2023-02-02 00:00:00.000,2,1,3
269,2023-02-02 00:00:00.000,2,1,3
270,2023-02-02 00:00:00.000,2,1,3
271,2023-02-02 00:00:00.000,2,1,3
272,2023-02-02 00:00:00.000,2,1,3
273,2023-02-02 00:00:00.000,2,1,3
274,2023-02-02 00:00:00.000,2,1,3
275,2023-02-02 00:00:00.000,2,1,3
276,2023-02-02 00:00:00.000,2,1,3
277,2023-02-02 00:00:00.000,2,1,3
278,2023-02-02 00:00:00.000,2,1,3
279,2023-02-02 00:00:00.000,2,1,3
280,2023-02-02 00:00:00.000,2,1,3
281,2023-02-02 00:00:00.000,2,1,3
282,2023-02-02 00:00:00.000,2,1,3
283,2023-02-02 00:00:00.000,2,1,4
284,2023-02-02 00:00:00.000,2,1,4
285,2023-02-02 00:00:00.000,2,1,4
286,2023-02-02 00:00:00.000,2,1,4
287,2023-02-02 00:00:00.000,2,1,4
288,2023-02-02 00:00:00.000,2,1,4
289,2023-02-02 00:00:00.000,2,1,4
290,2023-02-02 00:00:00.000,2,1,4
291,2023-02-02 00:00:00.000,2,1,4
292,2023-02-02 00:00:00.000,2,1,4
293,2023-02-02 00:00:00.000,2,1,4
294,2023-02-02 00:00:00.000,2,1,4
295,2023-02-02 00:00:00.000,2,1,4
296,2023-02-02 00:00:00.000,2,1,4
297,2023-02-02 00:00:00.000,2,1,4
298,2023-02-02 00:00:00.000,2,1,4
299,2023-02-02 00:00:00.000,2,1,4
300,2023-02-02 00:00:00.000,2,1,4
301,2023-02-02 00:00:00.000,2,1,4
302,2023-02-02 00:00:00.000,2,1,4
303,2023-02-02 00:00:00.000,2,1,4
304,2023-02-02 00:00:00.000,2,1,4
305,2023-02-02 00:00:00.000,2,1,4
306,2023-02-02 00:00:00.000,2,1,4
307,2023-02-02 00:00:00.000,2,1,4
308,2023-02-02 00:00:00.000,2,1,4
309,2023-02-02 00:00:00.000,2,1,4
310,2023-02-02 00:00:00.000,2,1,4
311,2023-02-02 00:00:00.000,2,1,4
312,2023-02-02 00:00:00.000,2,1,4
313,2023-02-02 00:00:00.000,2,1,4
314,2023-02-02 00:00:00.000,2,1,4
315,2023-02-02 00:00:00.000,2,1,4
316,2023-02-02 00:00:00.000,2,1,4
317,2023-02-02 00:00:00.000,2,1,4
318,2023-02-02 00:00:00.000,2,1,4
319,2023-02-02 00:00:00.000,2,1,4
320,2023-02-02 00:00:00.000,2,1,4
321,2023-02-02 00:00:00.000,2,1,4
322,2023-02-02 00:00:00.000,2,1,4
323,2023-02-02 00:00:00.000,2,1,4
324,2023-02-02 00:00:00.000,2,1,4
325,2023-02-02 00:00:00.000,2,1,4
326,2023-02-02 00:00:00.000,2,1,4
327,2023-02-02 00:00:00.000,2,1,4
328,2023-02-02 00:00:00.000,2,1,4
329,2023-02-02 00:00:00.000,2,1,4
330,2023-02-02 00:00:00.000,2,1,4
331,2023-02-02 00:00:00.000,2,1,4
332,2023-02-02 00:00:00.000,2,1,4
333,2023-02-02 00:00:00.000,2,1,4
334,2023-02-02 00:00:00.000,2,1,4
335,2023-02-02 00:00:00.000,2,1,4
336,2023-02-02 00:00:00.000,2,1,4
337,2023-02-02 00:00:00.000,2,1,4
338,2023-02-02 00:00:00.000,2,1,4
339,2023-02-02 00:00:00.000,2,1,4
340,2023-02-02 00:00:00.000,2,1,4
341,2023-02-02 00:00:00.000,2,1,4
342,2023-02-02 00:00:00.000,2,1,4
343,2023-02-02 00:00:00.000,2,1,4
344,2023-02-02 00:00:00.000,2,1,4
345,2023-02-02 00:00:00.000,2,1,4
346,2023-02-02 00:00:00.000,2,1,4
347,2023-02-02 00:00:00.000,2,1,4
348,2023-02-02 00:00:00.000,2,1,4
349,2023-02-02 00:00:00.000,2,1,4
350,2023-02-02 00:00:00.000,2,1,4
351,2023-02-02 00:00:00.000,2,1,4
352,2023-02-02 00:00:00.000,2,1,4
353,2023-02-02 00:00:00.000,2,1,4
354,2023-02-02 00:00:00.000,2,1,4
355,2023-02-02 00:00:00.000,2,1,4
356,2023-02-02 00:00:00.000,2,1,4
357,2023-02-02 00:00:00.000,2,1,4
358,2023-02-02 00:00:00.000,2,1,5
359,2023-02-02 00:00:00.000,2,1,5
360,2023-02-02 00:00:00.000,2,1,5
361,2023-02-02 00:00:00.000,2,1,5
362,2023-02-02 00:00:00.000,2,1,5
363,2023-02-02 00:00:00.000,2,1,5
364,2023-02-02 00:00:00.000,2,1,5
365,2023-02-02 00:00:00.000,2,1,5
366,2023-02-02 00:00:00.000,2,1,5
367,2023-02-02 00:00:00.000,2,1,5
368,2023-02-02 00:00:00.000,2,1,5
369,2023-02-02 00:00:00.000,2,1,5
370,2023-02-02 00:00:00.000,2,1,5
371,2023-02-02 00:00:00.000,2,1,5
372,2023-02-02 00:00:00.000,2,1,5
373,2023-02-02 00:00:00.000,2,1,5
374,2023-02-02 00:00:00.000,2,1,5
375,2023-02-02 00:00:00.000,2,1,5
376,2023-02-02 00:00:00.000,2,1,5
377,2023-02-02 00:00:00.000,2,1,5
378,2023-02-02 00:00:00.000,2,1,5
379,2023-02-02 00:00:00.000,2,1,5
380,2023-02-02 00:00:00.000,2,1,5
381,2023-02-02 00:00:00.000,2,1,5
382,2023-02-02 00:00:00.000,2,1,5
383,2023-02-02 00:00:00.000,2,1,5
384,2023-02-02 00:00:00.000,2,1,5
385,2023-02-02 00:00:00.000,2,1,5
386,2023-02-02 00:00:00.000,2,1,5
387,2023-02-02 00:00:00.000,2,1,5
388,2023-02-02 00:00:00.000,2,1,5
389,2023-02-02 00:00:00.000,2,1,5
390,2023-02-02 00:00:00.000,2,1,5
391,2023-02-02 00:00:00.000,2,1,5
392,2023-02-02 00:00:00.000,2,1,5
393,2023-02-02 00:00:00.000,2,1,5
394,2023-02-02 00:00:00.000,2,1,5
395,2023-02-02 00:00:00.000,2,1,5
396,2023-02-02 00:00:00.000,2,1,5
397,2023-02-02 00:00:00.000,2,1,5
398,2023-02-02 00:00:00.000,2,1,5
399,2023-02-02 00:00:00.000,2,1,5
400,2023-02-02 00:00:00.000,2,1,5
401,2023-02-02 00:00:00.000,2,1,5
402,2023-02-02 00:00:00.000,2,1,5
403,2023-02-02 00:00:00.000,2,1,5
404,2023-02-02 00:00:00.000,2,1,5
405,2023-02-02 00:00:00.000,2,1,5
406,2023-02-02 00:00:00.000,2,1,5
407,2023-02-02 00:00:00.000,2,1,5
408,2023-02-02 00:00:00.000,2,1,5
409,2023-02-02 00:00:00.000,2,1,5
410,2023-02-02 00:00:00.000,2,1,5
411,2023-02-02 00:00:00.000,2,1,5
412,2023-02-02 00:00:00.000,2,1,5
413,2023-02-02 00:00:00.000,2,1,5
414,2023-02-02 00:00:00.000,2,1,5
415,2023-02-02 00:00:00.000,2,1,5
416,2023-02-02 00:00:00.000,2,1,5
417,2023-02-02 00:00:00.000,2,1,5
418,2023-02-02 00:00:00.000,2,1,5
419,2023-02-02 00:00:00.000,2,1,5
420,2023-02-02 00:00:00.000,2,1,5
421,2023-02-02 00:00:00.000,2,1,5
422,2023-02-02 00:00:00.000,2,1,5
423,2023-02-02 00:00:00.000,2,1,5
424,2023-02-02 00:00:00.000,2,1,5
425,2023-02-02 00:00:00.000,2,1,5
426,2023-02-02 00:00:00.000,2,1,5
427,2023-02-02 00:00:00.000,2,1,5
428,2023-02-02 00:00:00.000,2,1,5
429,2023-02-02 00:00:00.000,2,1,5
430,2023-02-02 00:00:00.000,2,1,5
431,2023-02-02 00:00:00.000,2,1,5
432,2023-02-02 00:00:00.000,2,1,5
433,2023-02-02 00:00:00.000,2,1,6
434,2023-02-02 00:00:00.000,2,1,6
435,2023-02-02 00:00:00.000,2,1,6
436,2023-02-02 00:00:00.000,2,1,6
437,2023-02-02 00:00:00.000,2,1,6
438,2023-02-02 00:00:00.000,2,1,6
439,2023-02-02 00:00:00.000,2,1,6
440,2023-02-02 00:00:00.000,2,1,6
441,2023-02-02 00:00:00.000,2,1,6
442,2023-02-02 00:00:00.000,2,1,6
443,2023-02-02 00:00:00.000,2,1,6
444,2023-02-02 00:00:00.000,2,1,6
445,2023-02-02 00:00:00.000,2,1,6
446,2023-02-02 00:00:00.000,2,1,6
447,2023-02-02 00:00:00.000,2,1,6
448,2023-02-02 00:00:00.000,2,1,6
449,2023-02-02 00:00:00.000,2,1,6
450,2023-02-02 00:00:00.000,2,1,6
451,2023-02-02 00:00:00.000,2,1,6
452,2023-02-02 00:00:00.000,2,1,6
453,2023-02-02 00:00:00.000,2,1,6
454,2023-02-02 00:00:00.000,2,1,6
455,2023-02-02 00:00:00.000,2,1,6
456,2023-02-02 00:00:00.000,2,1,6
457,2023-02-02 00:00:00.000,2,1,6
458,2023-02-02 00:00:00.000,2,1,6
459,2023-02-02 00:00:00.000,2,1,6
460,2023-02-02 00:00:00.000,2,1,6
461,2023-02-02 00:00:00.000,2,1,6
462,2023-02-02 00:00:00.000,2,1,6
463,2023-02-02 00:00:00.000,2,1,6
464,2023-02-02 00:00:00.000,2,1,6
465,2023-02-02 00:00:00.000,2,1,6
466,2023-02-02 00:00:00.000,2,1,6
467,2023-02-02 00:00:00.000,2,1,6
468,2023-02-02 00:00:00.000,2,1,6
469,2023-02-02 00:00:00.000,2,1,6
470,2023-02-02 00:00:00.000,2,1,6
471,2023-02-02 00:00:00.000,2,1,6
472,2023-02-02 00:00:00.000,2,1,6
473,2023-02-02 00:00:00.000,2,1,6
474,2023-02-02 00:00:00.000,2,1,6
475,2023-02-02 00:00:00.000,2,1,6
476,2023-02-02 00:00:00.000,2,1,6
477,2023-02-02 00:00:00.000,2,1,6
478,2023-02-02 00:00:00.000,2,1,6
479,2023-02-02 00:00:00.000,2,1,6
480,2023-02-02 00:00:00.000,2,1,6
481,2023-02-02 00:00:00.000,2,1,6
482,2023-02-02 00:00:00.000,2,1,6
483,2023-02-02 00:00:00.000,2,1,6
484,2023-02-02 00:00:00.000,2,1,6
485,2023-02-02 00:00:00.000,2,1,6
486,2023-02-02 00:00:00.000,2,1,6
487,2023-02-02 00:00:00.000,2,1,6
488,2023-02-02 00:00:00.000,2,1,6
489,2023-02-02 00:00:00.000,2,1,6
490,2023-02-02 00:00:00.000,2,1,6
491,2023-02-02 00:00:00.000,2,1,6
492,2023-02-02 00:00:00.000,2,1,6
493,2023-02-02 00:00:00.000,2,1,6
494,2023-02-02 00:00:00.000,2,1,6
495,2023-02-02 00:00:00.000,2,1,6
496,2023-02-02 00:00:00.000,2,1,6
497,2023-02-02 00:00:00.000,2,1,6
498,2023-02-02 00:00:00.000,2,1,6
499,2023-02-02 00:00:00.000,2,1,6
500,2023-02-02 00:00:00.000,2,1,6
501,2023-02-02 00:00:00.000,2,1,6
502,2023-02-02 00:00:00.000,2,1,6
503,2023-02-02 00:00:00.000,2,1,6
504,2023-02-02 00:00:00.000,2,1,6
505,2023-02-02 00:00:00.000,2,1,6
506,2023-02-02 00:00:00.000,2,1,6
507,2023-02-02 00:00:00.000,2,1,6
508,2023-02-02 00:00:00.000,2,1,2
509,2023-02-02 00:00:00.000,2,1,2
510,2023-02-02 00:00:00.000,2,1,2
511,2023-02-02 00:00:00.000,2,1,2
512,2023-02-02 00:00:00.000,2,1,2
513,2023-02-02 00:00:00.000,2,1,2
514,2023-02-02 00:00:00.000,2,1,2
515,2023-02-02 00:00:00.000,2,1,2
516,2023-02-02 00:00:00.000,2,1,2
517,2023-02-02 00:00:00.000,2,1,2
518,2023-02-02 00:00:00.000,2,1,2
519,2023-02-02 00:00:00.000,2,1,2
520,2023-02-02 00:00:00.000,2,1,2
521,2023-02-02 00:00:00.000,2,1,2
522,2023-02-02 00:00:00.000,2,1,2
523,2023-02-02 00:00:00.000,2,1,2
524,2023-02-02 00:00:00.000,2,1,2
525,2023-02-02 00:00:00.000,2,1,2
526,2023-02-02 00:00:00.000,2,1,2
527,2023-02-02 00:00:00.000,2,1,2
528,2023-02-02 00:00:00.000,2,1,2
529,2023-02-02 00:00:00.000,2,1,2
530,2023-02-02 00:00:00.000,2,1,2
531,2023-02-02 00:00:00.000,2,1,2
532,2023-02-02 00:00:00.000,2,1,2
533,2023-02-02 00:00:00.000,2,1,2
534,2023-02-02 00:00:00.000,2,1,2
535,2023-02-02 00:00:00.000,2,1,2
536,2023-02-02 00:00:00.000,2,1,2
537,2023-02-02 00:00:00.000,2,1,2
538,2023-02-02 00:00:00.000,2,1,2
539,2023-02-02 00:00:00.000,2,1,2
540,2023-02-02 00:00:00.000,2,1,2
541,2023-02-02 00:00:00.000,2,1,2
542,2023-02-02 00:00:00.000,2,1,2
543,2023-02-02 00:00:00.000,2,1,2
544,2023-02-02 00:00:00.000,2,1,2
545,2023-02-02 00:00:00.000,2,1,2
546,2023-02-02 00:00:00.000,2,1,2
547,2023-02-02 00:00:00.000,2,1,2
548,2023-02-02 00:00:00.000,2,1,2
549,2023-02-02 00:00:00.000,2,1,2
550,2023-02-02 00:00:00.000,2,1,2
551,2023-02-02 00:00:00.000,2,1,2
552,2023-02-02 00:00:00.000,2,1,2
553,2023-02-02 00:00:00.000,2,1,2
554,2023-02-02 00:00:00.000,2,1,2
555,2023-02-02 00:00:00.000,2,1,2
556,2023-02-02 00:00:00.000,2,1,2
557,2023-02-02 00:00:00.000,2,1,2
558,2023-02-02 00:00:00.000,2,1,2
559,2023-02-02 00:00:00.000,2,1,2
560,2023-02-02 00:00:00.000,2,1,2
561,2023-02-02 00:00:00.000,2,1,2
562,2023-02-02 00:00:00.000,2,1,2
563,2023-02-02 00:00:00.000,2,1,2
564,2023-02-02 00:00:00.000,2,1,2
565,2023-02-02 00:00:00.000,2,1,2
566,2023-02-02 00:00:00.000,2,1,2
567,2023-02-02 00:00:00.000,2,1,2
568,2023-02-02 00:00:00.000,2,1,2
569,2023-02-02 00:00:00.000,2,1,2
570,2023-02-02 00:00:00.000,2,1,2
571,2023-02-02 00:00:00.000,2,1,2
572,2023-02-02 00:00:00.000,2,1,2
573,2023-02-02 00:00:00.000,2,1,2
574,2023-02-02 00:00:00.000,2,1,2
575,2023-02-02 00:00:00.000,2,1,2
576,2023-02-02 00:00:00.000,2,1,2
577,2023-02-02 00:00:00.000,2,1,2
578,2023-02-02 00:00:00.000,2,1,2
579,2023-02-02 00:00:00.000,2,1,2
580,2023-02-02 00:00:00.000,2,1,2
581,2023-02-02 00:00:00.000,2,1,2
582,2023-02-02 00:00:00.000,2,1,2
583,2023-02-02 00:00:00.000,2,1,2
584,2023-02-02 00:00:00.000,2,1,2
585,2023-02-02 00:00:00.000,2,1,2
586,2023-02-02 00:00:00.000,2,1,2
587,2023-02-02 00:00:00.000,2,1,2
588,2023-02-02 00:00:00.000,2,1,2
589,2023-02-02 00:00:00.000,2,1,2
590,2023-02-02 00:00:00.000,2,1,2
591,2023-02-02 00:00:00.000,2,1,2
592,2023-02-02 00:00:00.000,2,1,2
593,2023-02-02 00:00:00.000,2,1,2
594,2023-02-02 00:00:00.000,2,1,2
595,2023-02-02 00:00:00.000,2,1,2
596,2023-02-02 00:00:00.000,2,1,2
597,2023-02-02 00:00:00.000,2,1,2
598,2023-02-02 00:00:00.000,2,1,2
599,2023-02-02 00:00:00.000,2,1,2
600,2023-02-02 00:00:00.000,2,1,2
601,2023-02-02 00:00:00.000,2,1,2
602,2023-02-02 00:00:00.000,2,1,2
603,2023-02-02 00:00:00.000,2,1,2
604,2023-02-02 00:00:00.000,2,1,2
605,2023-02-02 00:00:00.000,2,1,2
606,2023-02-02 00:00:00.000,2,1,2
